Label	EntryID	Published	Tweet(Title)	FavouriteCount	Geo	Source	AuthorName	AuthorURL	Language	Retweets	Timezone(blank)	UserListed	UserFollowers	UserTweets	UserFollowing
Boris Johnson	1591129144305545216	2022-11-11T18:02:04.000Z	RT @Evilgenius222: @Conservatives On 24 July 2019 when Boris Johnson was elected, he promised in Downing Street that he had a plan to fix s…	0		Twitter for Android	Roisin Morgan	roisinmor	en	1		0	0	0	0
Boris Johnson	1591129038630060032	2022-11-11T18:01:39.000Z	@darrengrimes_ Have you never heard Boris Johnson talk??	0		Twitter for iPhone	James	investor_bod	en	0		0	0	0	0
Boris Johnson	1591128956836909056	2022-11-11T18:01:19.000Z	What is live streaming? | How live streaming works | Cloudflare https://t.co/nGjSB4N9dk  Boris Johnson disadvantages of live streaming? Boris  New Zealand mosque attacked  that man was doing live streaming  It's crime wrong  Live cameras at me,why? Everywhere in kar @BorisJohnson	0		Twitter Web App	Nadia Saher Rahiim	NNEWBOOSTSAHER	en	0		0	0	0	0
Boris Johnson	1591128816113500160	2022-11-11T18:00:46.000Z	BorisJohnson: We cannot tackle climate change unless we save the great forests of the world and the natural splendours they contain. My piece with @IvanDuque https://t.co/t0lGsskEG3 #COP27 https://t.co/Pprg2UWkWA	0		IFTTT	Smith140910	smith140910	en	0		0	0	0	0
Boris Johnson	1591128564426248193	2022-11-11T17:59:46.000Z	@MartineBBC You have so much support Martine and rightfully so. Those Boris Johnson obsessives may shout loudly but I believe it is clear they are in the minority now. Glad to see you back anyway!	1		Twitter Web App	Dan Stylus	DanStylus	en	0		0	0	0	0
Boris Johnson	1591128462630088704	2022-11-11T17:59:21.000Z	@BrugesGroup No, his suitability for the role of PM was unequivocally determined by the Tory Party and its members.   He was only elected to represent his constituency.   25,000 people voted for Boris Johnson.	0		Twitter Web App	𝕯𝖆𝖛𝖎𝖉 𝕽ü𝖉𝖊𝖗 is on Mastodon (see bio)	Strontelius	en	0		0	0	0	0
Boris Johnson	1591128362923094016	2022-11-11T17:58:58.000Z	@curtistmann @DutchMcLovin @martinboxing @Nigel_Farage Clearly the Overton window has shifted right  Curious about what your views on Boris Johnson are	0		Twitter Web App	Max	Max_YT7	en	0		0	0	0	0
Boris Johnson	1591128319009128448	2022-11-11T17:58:47.000Z	@Nosferatudespot @venkatesh_ts95 @DMcIntyreWWE Yeah atleast he is better than that dumb messy boris johnson and I dont even remember ur pm's as they change like by the blink of the eye..🤣	1		Twitter for Android	Vipin Jain	VipinJa90337046	en	0		0	0	0	0
Boris Johnson	1591128098510364672	2022-11-11T17:57:55.000Z	Ah. That great anarchic anti-establishment hero Guido comes out in support of Guido alumnus and Boris Johnson fluffer Ross Kempsell going into the Lords. Young Ross must be really, really good at making tea.  https://t.co/Rhd22W15zb	34		Twitter for iPhone	Matt Chorley	MattChorley	en	4		0	0	0	0
Boris Johnson	1591128050724663296	2022-11-11T17:57:43.000Z	RT @Mellowmelo2Melo: @wallybois @knott_richard @ESlibrarian Full of Shit Bloody Racist Brexiteers Boris Johnson Liz Truss Rishi Sunak Priit…	0		Twitter Web App	Michounette #FBPE #toryfascistsOUT#generalelection	PaoliMichele	en	2		0	0	0	0
Boris Johnson	1591127765436145664	2022-11-11T17:56:35.000Z	RT @BylineTV: Watch Kompromat, @johnsweeneyroar’s dramatic exposé on Boris Johnson’s links to the KGB and Putin on Byline TV today 🔥https:/…	0		Twitter Web App	Lee Mogan	LeeMogan42	en	382		0	0	0	0
Boris Johnson	1591127579645579264	2022-11-11T17:55:51.000Z	RT @Tom___Scott: Kompromat is trending.  A good time to remember this photo of a dishevelled Boris Johnson at Perugia airport returning fro…	0		Twitter Web App	Lee Mogan	LeeMogan42	en	1461		0	0	0	0
Boris Johnson	1591127332349431812	2022-11-11T17:54:52.000Z	@Tel0072000 So why have boris Johnson and Matt Hancock not been arrested for fraud and murder,	1		Twitter for Android	Rob	Rob00288366	en	0		0	0	0	0
Boris Johnson	1591127301764284421	2022-11-11T17:54:45.000Z	New hospitals promised for London and the South-East are years behind schedule and some have not yet received planning permission, the Evening Standard can reveal https://t.co/4EWHZhdrjV	1		Echobox	Evening Standard	EveningStandard	en	1		0	0	0	0
Boris Johnson	1591127253878202368	2022-11-11T17:54:33.000Z	RT @CareApps: Rishi Sunak warned not to axe #socialcare cap as he looks for savings: Charities have warned Rishi Sunak not to axe the sched…	0		dlvr.it	Care Appointments	CareApps	en	1		0	0	0	0
Boris Johnson	1591127194612699136	2022-11-11T17:54:19.000Z	RT @Twonaturistson1: Just told Hannah that Boris de Woeful Ego Mendacity-Johnson is planning a come back. She doesn’t seem keen…. https://t…	0		Twitter for Android	Hätê Lüvrs Lîkê Jhäskô	iHateFakeLUVRS	en	48		0	0	0	0
Boris Johnson	1591127073690877952	2022-11-11T17:53:50.000Z	Sorry to be crass here, but Matt Hancock is at utter cock... part of a government that has systematically dismantled the goodness in UK and underfunded vital services for 12 years.  Don't let him do the 'relatable bumbling fool' thing that Boris Johnson did.  #ToryChaos #ImACeleb	0		Twitter Web App	Lor	CanIjustsayy__	en	0		0	0	0	0
Boris Johnson	1591126982917775360	2022-11-11T17:53:29.000Z	@Conservatives On 24 July 2019 when Boris Johnson was elected, he promised in Downing Street that he had a plan to fix social care. As the 1,206th day of no fix for social care chaos comes to an end, the one thing we’re wondering is, when will it be fixed?	1		Twitter for iPhone	Grouchy Marxist (Parody)	Evilgenius222	en	1		0	0	0	0
Boris Johnson	1591126706139512832	2022-11-11T17:52:23.000Z	Boris Johnson promised to deliver “a transformative agenda of investment” ahead of the 2019 general election. Three years later, the economy has gone into reverse https://t.co/CFIzYeG5AT via @business	0		Twitter Web App	Constantin Cotzias	ConCotzias	en	0		0	0	0	0
Boris Johnson	1591126490351308800	2022-11-11T17:51:31.000Z	RT @Johninpompano: I realise that Boris Johnson is yesterday's leftovers, but has there ever been a credible explanation for his absence fr…	0		Twitter for iPad	Craft People's Guild	CraftyGuild	en	32		0	0	0	0
Boris Johnson	1591126419106861058	2022-11-11T17:51:14.000Z	Boris Johnson bid to make Charlotte Owen youngest ever life peer causes concern https://t.co/r3wumCIIyN	0		Twitter Web App	Chris	Chrisdafur81	en	0		0	0	0	0
Boris Johnson	1591126347673653248	2022-11-11T17:50:57.000Z	https://t.co/ApgbhOZhct  Has he actually ever paid for anything?  He wanted to be King of the World but he seems to be the #KingOfFreeloaders  .	0		Twitter Web App	WE NEED TO BAN RUBBER CRUMB IN 3G PITCHES NOW! ⚽️	Against_3G	en	0		0	0	0	0
Boris Johnson	1591126168178130971	2022-11-11T17:50:14.000Z	Boris Johnson worst PM in my 40 years, says ex-Foreign Office chief https://t.co/Z9eaDEXdVv	0		Twitter for iPhone	Mars Pioneer	MarsPioneer	en	0		0	0	0	0
Boris Johnson	1591126056031096836	2022-11-11T17:49:48.000Z	RT @Zeddeee: #FridayThoughts  I had a dream last night in which Boris Johnson 🤡was pestering me to resign and take a fall for his office! 🤪…	0		Twitter for iPhone	Stuzi 🐝🐝🐝	Stuzipants	en	1		0	0	0	0
Boris Johnson	1591126009440444416	2022-11-11T17:49:36.000Z	Police issue no fines over mid-lockdown festive gathering at Conservative HQ https://t.co/ORQ0NA5hpb	0		Twitter for iPhone	Mars Pioneer	MarsPioneer	en	0		0	0	0	0
Boris Johnson	1591126005074522112	2022-11-11T17:49:35.000Z	RT @residentadviser: I like how he has Mick Lynch and Eddie Dempsey in with Boris Johnson and Nigel Farage. As if they were prominent Brexi…	0		Twitter for iPad	Gerald Quinlan	QuinlanQuinlan	en	1		0	0	0	0
Boris Johnson	1591125790133211137	2022-11-11T17:48:44.000Z	“I’m not involved…”  - Boxing’s Boris Johnson. https://t.co/M5dCS4u2da https://t.co/DOGjOZ0r9M	16		Twitter for iPhone	Dewi Powell	DewiPowell	en	4		0	0	0	0
COP27	1591200087522177024	2022-11-11T22:43:58.000Z	RT @disclosetv: NOW - Biden says he is determined to make "transformational changes," then a strange sound briefly interrupts his speech at…	0		Twitter for Android	Mister Grouper	mister_grouper	en	1113		0	0	0	0
COP27	1591200081856073731	2022-11-11T22:43:57.000Z	RT @JamesMelville: #COP27 is a gigantic ego fest of hypocrites who strut around telling us plebs how to save the planet while they fly into…	0		Twitter Web App	vgmet89	vgmet89	en	618		0	0	0	0
COP27	1591200081495363584	2022-11-11T22:43:57.000Z	RT @SadhguruJV: May we capitalize on this historic opportunity at #COP27 to come together to secure the very Foundation of Life on this pla…	0		Twitter for Android	Tetyana Furman	FurmanTetyana	en	1477		0	0	0	0
COP27	1591200080606162944	2022-11-11T22:43:56.000Z	RT @UNClimateSummit: Follow us for the latest #climate news and policies #COP27	0		Twitter Web App	الشبكة الرقمية المشفرة 💎cash crypto💎كاش كربتو	ahmedwa76689354	en	194		0	0	0	0
COP27	1591200080434204673	2022-11-11T22:43:56.000Z	RT @HjIfn5: The reason for the absence of the voice and image of Mohammed bin Salman from the meeting of world leaders at the climate summi…	0		Twitter for Android	أبو ناصر محمد {الكابتن}	naser99799	en	1		0	0	0	0
COP27	1591200079431761920	2022-11-11T22:43:56.000Z	RT @CorneliaRumpel: Very excited and happy to be able to launch the book I edited with 29 excellent contributions from soil carbon sequestr…	0		Twitter for Android	Gregorio Angeles Perez	GregAngelesP	en	19		0	0	0	0
COP27	1591200077988925441	2022-11-11T22:43:56.000Z	RT @Fridays4future: On the climate strike today live from  COP27 demanding leaders to #ShowUsTheMoney and #PeopleNotProfit ! https://t.co/T…	0		Twitter Web App	jane russell	maliandjane	en	331		0	0	0	0
COP27	1591200076793548802	2022-11-11T22:43:56.000Z	RT @Reuters: From African nations voicing concerns at the #COP27 climate talks in Egypt, to a South African court overturning an earlier or…	0		Twitter for Android	DC/ Dilip C Stanly	dilip_chris	en	2		0	0	0	0
COP27	1591200075791110144	2022-11-11T22:43:55.000Z	Also stresses the importance of reducing GHG emissions to keep within 1.5 degree increase. Very timely with COP27 taking place and discussions on loss and damage. https://t.co/0juDAAheaz	0		Twitter for Android	Penelope Ridings	pj_ridings	en	0		0	0	0	0
COP27	1591200074641870854	2022-11-11T22:43:55.000Z	RT @BBhuttoZardari: Attended with 🇵🇰 delegation led by PM @CMShehbaz the Middle East Green Initiative at #COP27, which impressively showcas…	0		Twitter for Android	Khurram Abbas Bhatti	KhurramBhatti01	en	623		0	0	0	0
COP27	1591200072200785922	2022-11-11T22:43:54.000Z	RT @forcleantech: Amazing recruitment by SeaTwirl as @JohanSSandberg steps in as the new CEO with 15 years of broad experience within #offs…	0		Twitter for iPhone	HovHill	he758595	en	3		0	0	0	0
COP27	1591200064755597312	2022-11-11T22:43:53.000Z	#COP27  climate clock https://t.co/rrtEpuIRas	0		Twitter Web App	Imanol Goenaga	ima_goe	en	0		0	0	0	0
COP27	1591200061882798083	2022-11-11T22:43:52.000Z	RT @UNODC: Illegal logging accounts for 50-90% of all forestry related activities, contributing to biodiversity loss &amp; climate change.  UNO…	0		Twitter for Android	arq.ovi_1	minutoDEenergia	en	9		0	0	0	0
COP27	1591200059454296068	2022-11-11T22:43:51.000Z	RT @BikiltuMosisa1: Second only to the Amazon, #Ethiopia's afforestation and reforestation 4 year #GreeLegacy program is the most extensive…	0		Twitter for Android	Mariam	Mariam65758827	en	69		0	0	0	0
COP27	1591200058489606148	2022-11-11T22:43:51.000Z	The reason for the absence of the voice and image of Mohammed bin Salman from the meeting of world leaders at the climate summit in Sharm el-Sheikh. 08 -11 -2022AD https://t.co/17EwgmP9BR #ClimateAndCoronaWarWayOut #COP27       #COVID19  Batman Arkham ن	0		Twitter for Android	أبو ناصر محمد {الكابتن}	naser99799	en	0		0	0	0	0
COP27	1591200058191810568	2022-11-11T22:43:51.000Z	RT @newscientist: US president Joe Biden closed the first week of the COP27 climate talks in Sharm El Sheikh, Egypt, with a call for countr…	0		Twitter for Android	Naeem Muhammad	PrinceofAmeri	en	4		0	0	0	0
COP27	1591200055192866816	2022-11-11T22:43:50.000Z	RT @guardian: World faces ‘pivotal moment’ in fight against climate crisis, says Biden – video https://t.co/JneYVPlFrQ	0		Twitter for iPhone	CO Independent 💛🌻💙🌻🇺🇸🇺🇦🇺🇸	COIndependent1	en	7		0	0	0	0
COP27	1591200053053788162	2022-11-11T22:43:50.000Z	RT @GreenpeaceUK: Just whose idea was it to invite 636 FOSSIL FUEL lobbyists to a climate conference? #COP27	0		Twitter Web App	Mike Foohey	FooheyMike	en	284		0	0	0	0
COP27	1591200052323618816	2022-11-11T22:43:50.000Z	Meanwhile, on a distant planet. #COP27 #IndictCarbonBarons #ClimateCriminals  https://t.co/KUmpJUQN26	0		Twitter for iPhone	Liz Conor	LizConor	en	0		0	0	0	0
COP27	1591200048209334272	2022-11-11T22:43:49.000Z	Listening to the ABC reporting on Joe Biden's speech at COP27  is interesting.  They don't report his stumbling shambles of a speech.  Why?  I suspect if it was Trump, it would headline news.	0		Twitter Web App	David Robertson	theweeflea	en	0		0	0	0	0
COP27	1591200045549821953	2022-11-11T22:43:48.000Z	RT @PiscesFdn: Elida Castillo, director of @ChispaTexas, is bringing the fight for environmental justice from Corpus Christi to the global…	0		Twitter Web App	Chispa TX	ChispaTexas	en	1		0	0	0	0
COP27	1591200044992335874	2022-11-11T22:43:48.000Z	RT @LfSScotland: Join our FREE course "Learning for a Sustainable Future: Live at #COP27" running in parallel with #COP27.   Explore global…	0		Twitter for iPhone	Early Years NLC	EarlyYearsNLC	en	3		0	0	0	0
COP27	1591200041276145664	2022-11-11T22:43:47.000Z	RT @degafiti1234: The "PEACE agreement "continues Without access to  food,medicine, fuel, electricity,water &amp; other basic supplies &amp; servic…	0		Twitter for Android	H𝙞𝙬𝙤𝙩❤️🌻	Hiwot96736512	en	293		0	0	0	0
COP27	1591200039639973888	2022-11-11T22:43:47.000Z	RT @AnneMcLaughlin: 1/ I just did a radio panel &amp; we were talking about #COP27.The Labour MP had said how important it was to be serious ab…	0		Twitter for Android	Lollyofthebay	lollyofthebay	en	103		0	0	0	0
COP27	1591200038033666048	2022-11-11T22:43:46.000Z	The new @EPA rules are a major step toward reducing #methane. Strategies like a proposed reduction program w/ 3rd party monitoring and operator notification will be critical to meeting @MethanePledge goals. #methanemomentum #COP27 https://t.co/W5VgdChyOL	0		Twitter for iPhone	CarbonMapper	carbonmapper	en	0		0	0	0	0
COP27	1591200034816544772	2022-11-11T22:43:46.000Z	RT @backtolife_2023: FOUR HUNDRED private jets arrived in Egypt during COP27 as climate delegates are accused of 'hypocrisy' https://t.co/g…	0		Twitter for Android	publius146BC	Belgium1649	en	681		0	0	0	0
COP27	1591200033583828994	2022-11-11T22:43:45.000Z	RT @dessalegnmanaye: More fossil fuel use translates to more trees needed to take up that carbon dioxide! #Ethiopia uses less fuel than oth…	0		Twitter for Android	Saba Sabina	SabaSabrina8	en	36		0	0	0	0
COP27	1591200027795689475	2022-11-11T22:43:44.000Z	RT @POTUS: The climate challenges we face are great, but our capacity is greater.    The global leaders of the COP27 must reach out and tak…	0		Twitter for Android	Al Kings Hdez.	seyerman5	en	1837		0	0	0	0
COP27	1591200026084216833	2022-11-11T22:43:43.000Z	RT @DrEliDavid: Wow, 400 private jets arrived at #COP27 climate summit. So much concern for climate change is really heart-warming (and glo…	0		Twitter Web App	Canada has Fallen 🚚🚛 Honk! 🇨🇦	Carrie09220220	en	1096		0	0	0	0
COP27	1591200025614360584	2022-11-11T22:43:43.000Z	RT @ProfessorFerg06: COP27 is concerned about climate change in the same way that big pharma is concerned about health. https://t.co/MPX3rA…	0		Twitter for iPhone	Larry Smith	larry_smith63	en	667		0	0	0	0
COP27	1591200014050553856	2022-11-11T22:43:41.000Z	RT @WeDontHaveTime: Noora Firaq, Director at Climate Outreach, is live for a panel discussion our #COP27 broadcast.  💬 Watch the discussion…	0		Twitter for Android	noora firaq	noorafiraq	en	5		0	0	0	0
COP27	1591200012028899329	2022-11-11T22:43:40.000Z	RT @horton_official: Brilliant work by @pgreenfielduk tracking down a fossil fuel CEO and asking if she feels responsible for climate relat…	0		Twitter Web App	rsarhh	rsarhhh	en	8		0	0	0	0
COP27	1591200003611324416	2022-11-11T22:43:38.000Z	RT @SadhguruJV: Wonderful to see soil get a seat at the high table at #COP27. #SaveSoil. Let’s make it happen. -Sg @COP27P @cpsavesoil @CIF…	0		Twitter for Android	ayush singh	an_ackermanite	en	1962		0	0	0	0
COP27	1591200000796954629	2022-11-11T22:43:37.000Z	RT @V_its_me888: John Kerry Spills the Beans at U.N.’s COP27 Meeting: We Want to Replace Capitalism with a New Economic System  Elites want…	0		Twitter for Android	Big Trump Kate aka Kathy Gates 🍊🍊🍊1776	Kathyga40245561	en	991		0	0	0	0
COP27	1591199993733738496	2022-11-11T22:43:36.000Z	Biden urges world to ‘step up’ climate fight at COP27 https://t.co/bcZZkapAik	0		WordPress.com	The Online Citizen Asia	theon9citizen	en	0		0	0	0	0
COP27	1591199984342339585	2022-11-11T22:43:33.000Z	RT @darrengrimes_: This could've been a Zoom conference. Instead, 400 private jets flocked to Eygpt. I can't tell you how mad it makes me.…	0		Twitter Web App	DonHectorHogan	DonHectorHogan	en	151		0	0	0	0
COP27	1591199982064893954	2022-11-11T22:43:33.000Z	RT @POTUS: Tomorrow, I'll join other global leaders at the COP27 in Egypt.  We're living in a decisive decade – one in which we have an opp…	0		Twitter for Android	Shirley Guillemette	ShirleyGuillem1	en	3012		0	0	0	0
COP27	1591199980257447938	2022-11-11T22:43:33.000Z	RT @StephenPMurtagh: How many private jets were at COP27? - Who else sees the irony &amp; double standards in this? They preach one thing &amp; do…	0		Twitter Web App	Lynn1954	lynnnaylor1954	en	3		0	0	0	0
COP27	1591199971399077895	2022-11-11T22:43:30.000Z	RT @BernieSpofforth: COP27 - Biden and motorcade will arrive at COP27 today, to demand you lower your carbon footprint 🤡 https://t.co/RgBee…	0		Twitter Web App	nobody 2	SheepleLoveLies	en	1826		0	0	0	0
COP27	1591199971289751555	2022-11-11T22:43:30.000Z	RT @wildearthguard: Questioned about any feelings of guilt or personal responsibility for climate disasters when speaking at #COP27, @WeAre…	0		Twitter for iPhone	Dr Tofu Eating Wokerati 🌳💚	JoanneJolilley	en	1		0	0	0	0
COP27	1591199964067434500	2022-11-11T22:43:29.000Z	RT @COP27P: Decarbonization Day at #COP27, titled "The Decarbonization Challenge," underscored the importance of investing in the decarboni…	0		Twitter for iPhone	Philippe Citroën	PhCitroen	en	161		0	0	0	0
COP27	1591199962431619072	2022-11-11T22:43:28.000Z	RT @shen_shiwei: Powerful message from🇳🇬Nigerian President @MBuhari ahead of #COP27   "Many of my peers are frustrated with Western hypocri…	0		Twitter for iPhone	Al’amin ka’oje	Bello37Al	en	885		0	0	0	0
COP27	1591199955426877442	2022-11-11T22:43:27.000Z	RT @POTUS: The climate crisis is about human, economic, environmental, and national security. But with innovation and cooperation, I know t…	0		Twitter Web App	TheLurkingActivist	ActivistLurking	en	1040		0	0	0	0
COP27	1591199954416148481	2022-11-11T22:43:26.000Z	RT @EPAMichaelRegan: Today at #COP27, I was proud to announce that @EPA is strengthening our proposal to cut methane pollution.  These stan…	0		Twitter for iPhone	Ali Zaidi	alizaidi46	en	33		0	0	0	0
COP27	1591199948384931842	2022-11-11T22:43:25.000Z	As #COP27 is in progress, check out this incredible map of facilities-level emissions by @ClimateTRACE! https://t.co/IOvordjUnt	1		Twitter Web App	Envai	env_ai	en	0		0	0	0	0
COP27	1591199940700966915	2022-11-11T22:43:23.000Z	RT @Birktawit_: The"PEACE agreement"continues Without access to  food,medicine fuel,electricity,water &amp; other basic supplies &amp; services &amp; T…	0		Twitter for Android	Gal👩TiGRAEY💊💪	tigrayA93752552	en	119		0	0	0	0
COP27	1591199940164096000	2022-11-11T22:43:23.000Z	RT @disclosetv: NEW - Climate delegates were accused of hypocrisy after 400 private jets arrived for the COP27 "climate summit" in Egypt.…	0		Twitter for iPad	james sullivan	sully4846	en	2726		0	0	0	0
COP27	1591199939945992195	2022-11-11T22:43:23.000Z	RT @GretaThunberg: ”Global Witness found more than 600 people at the talks in Egypt are linked to fossil fuels. That's more than the combin…	0		Twitter for iPhone	Tina Leonard 🧡	Leonard3Tina	en	3092		0	0	0	0
COP27	1591199933385908225	2022-11-11T22:43:21.000Z	RT @TommyGribbin: Joe Biden has Arrived in Ethiopia for the COP27 summit.	0		Twitter for Android	Suzanne	Suzanne95095894	en	10		0	0	0	0
COP27	1591199931133530114	2022-11-11T22:43:21.000Z	RT @ctmmagazine: #World leaders discuss climate compensation at COP27 summit in Egypt #Tech #Usa #CryptoMarket WEBFI - https://t.co/cX3jwZF…	0		Twitter	Education World	education_24x7	en	1		0	0	0	0
COP27	1591199922321526785	2022-11-11T22:43:19.000Z	@POTUS Mr. President, Greta Thunberg call COP27 a "Greenwash Festival".	0		Twitter for Android	Hernan Senoren	HSenoren	en	0		0	0	0	0
COP27	1591199921885319169	2022-11-11T22:43:19.000Z	Biden touts U.S. climate progress at COP27, unveils new methane plan https://t.co/gzYOQnYK4a via @Yahoo	0		Twitter Web App	Dawn Willian	DawnWillian	en	0		0	0	0	0
COP27	1591199919859470338	2022-11-11T22:43:18.000Z	My first ever action! Nothing about us, without us! #FairFinanceSA #COP27✊ https://t.co/Exz2sAixwd	0		Twitter for iPhone	Kelly	kellyabagat	en	0		0	0	0	0
COP27	1591199919712669698	2022-11-11T22:43:18.000Z	RT @HungryForAct: SHOW US THE MONEY❗💵  Finance day at #COP27 was a disappointment for countries hit hardest by #climatechange, as the bigge…	0		Twitter for Android	PAtienCE	Pace_Keter	en	1		0	0	0	0
COP27	1591199919544897536	2022-11-11T22:43:18.000Z	RT @BBhuttoZardari: Had a good converation with @ASteiner on sidelines of #COP27. Appreciated UNDP's support in post-floods particularly in…	0		Twitter for iPhone	Tariq Khattak	Tarikkhattak	en	574		0	0	0	0
COP27	1591199917502271495	2022-11-11T22:43:18.000Z	RT @Zayd56318188: The"PEACE agreement"continues Without access to food,medicine, fuel,electricity,water &amp; other basic supplies &amp; services &amp;…	0		Twitter for Android	ሰላም ገብረኪዳን 🎯ትግራይ ዛዓደይ 🌍ዓለመይ 💊	selamgebrekid15	en	38		0	0	0	0
COP27	1591199914096095232	2022-11-11T22:43:17.000Z	RT @UgEp9: The reason for the absence of the voice and image of Mohammed bin Salman from the meeting of world leaders at the climate summit…	0		Twitter for Android	أبو ناصر محمد {الكابتن}	naser99799	en	1		0	0	0	0
COP27	1591199913261629445	2022-11-11T22:43:17.000Z	RT @GSKUS: Air pollution is causing and exacerbating respiratory diseases. That’s why we’re committed to transitioning our sales fleet to l…	0		Twitter for iPhone	Mother Nature	tempkt	en	111		0	0	0	0
COP27	1591199908316741632	2022-11-11T22:43:15.000Z	RT @Dominiquetaegon: 400 private jets landed in #COP27 where global leaders flocked to stroke each other’s egos.   Meanwhile, private jets…	0		Twitter for Android	TedOakley	TedOakleye	en	669		0	0	0	0
COP27	1591199907716960262	2022-11-11T22:43:15.000Z	RT @MailOnline: FOUR HUNDRED private jets arrived in Egypt during COP27 as climate delegates are accused of 'hypocrisy' https://t.co/c5mI2h…	0		Twitter for Android	Ayomidele 👸📚	MsAyomidele	en	130		0	0	0	0
COP27	1591199907473690632	2022-11-11T22:43:15.000Z	RT @GermainM03: To save our planet, we must stop all investments in fossil fuels and turn to renewable energies. #COP27    : No to any New…	0		Twitter for Android	Rob Frost	robafrost	en	9		0	0	0	0
COP27	1591199891291660288	2022-11-11T22:43:11.000Z	RT @GeorgeMonbiot: It's responsible for more greenhouse gas pollution than all the world's transport. Yet there has never been a word about…	0		Twitter for iPad	Harry Frasier	FrasierHarry	en	781		0	0	0	0
COP27	1591199889131806721	2022-11-11T22:43:11.000Z	Biden urges world to 'step up' #climate fight at #COP27 #Buzzerly #TwitterAlternative https://t.co/tmgHKdEPV6	1		tGadget	Buzzerly	BuzzerlyApp	en	0		0	0	0	0
COP27	1591199885369417728	2022-11-11T22:43:10.000Z	Non-glorious side of #COP27, leaving the venue at 12:40am 🥱	1		Twitter for iPhone	Anthony Rea	ReaManta	en	0		0	0	0	0
COP27	1591199880017371137	2022-11-11T22:43:09.000Z	RT @LossandDamage: ⚡#COP27 ACTION!⚡️: #CivilSociety has 🌊#FloodTheCOP27 to demand that those who are most responsible for the #ClimateCiris…	0		Twitter for iPhone	Globalt Fokus	globaltfokus	en	9		0	0	0	0
COP27	1591199877933207555	2022-11-11T22:43:08.000Z	"US president announces plan to cut methane emissions as he urges major economies to ‘step up’ efforts to keep global heating to 1.5C," reports @GuardianAus... https://t.co/qQzzMBTAUd #COP27 #Auspol	1		Twitter Web App	Solutions Australia	solutions_au	en	0		0	0	0	0
COP27	1591199868122730500	2022-11-11T22:43:06.000Z	RT @AnitaOtubu: What next after COP27? Time to implement Energy Transition Plans(ETP)! @SEforALLorg is working with the Nigerian Government…	0		Twitter for iPhone	Barka Sajou	BarkaSajou	en	5		0	0	0	0
COP27	1591199867439058947	2022-11-11T22:43:06.000Z	RT @WSJ: President Biden touted U.S. plans to cut methane emissions and boost climate funding to developing countries in an address that so…	0		collect-informatioon	mnomura3	mnomura31	en	7		0	0	0	0
COP27	1591199867107700736	2022-11-11T22:43:06.000Z	RT @BBhuttoZardari: Probably most consequential event as FM has been #COP27 in Egypt. Shaken by #PakistanFloods, worst natural disaster 🇵🇰…	0		Twitter for iPhone	Tariq Khattak	Tarikkhattak	en	2282		0	0	0	0
COP27	1591199866189156352	2022-11-11T22:43:05.000Z	RT @ErlijnG: Decarbonization and going net-zero are important topics   at the #COP27 climate conference.  But how can companies achieve thi…	0		Twitter Web App	🌎Orb Planet CͨliͥmͫaͣᴛⷮeͤCͨhͪaͣngeͤ 🌊 Blue ⚓ᵁᔆᴺ	OrbPlanet	en	22		0	0	0	0
COP27	1591199864284942339	2022-11-11T22:43:05.000Z	RT @ONSfocus: Join us for this @ONS webinar as we showcase the latest version of the UK Climate Change Statistics Portal 🌍  The portal brin…	0		Twitter for Android	Caroline Lewis	CazzaLew	en	6		0	0	0	0
COP27	1591199864041672712	2022-11-11T22:43:05.000Z	RT @Greenpeaceafric: Did you get that? 🤔 No?    Well, then let's spell it out for you.    Renewable energy is the key to Africa's developme…	0		Twitter for Android	Tansy Cox 🌍🌈💚♻️☮️	Tansycox	en	166		0	0	0	0
COP27	1591199863466860555	2022-11-11T22:43:05.000Z	RT @RebelsAnimal: 1/4 The #COP27 menu has been shared widely on social media. It features climate-wrecking dishes such as steak and salmon,…	0		Twitter Web App	Victoria Burton	toria_burton	en	24		0	0	0	0
COP27	1591199858051858433	2022-11-11T22:43:03.000Z	RT @SFTHQ: Tibetan delegation at #COP27 hands our briefing paper on the #TibetClimateCrisis 🌎 to @SpeakerPelosi who has been a staunch supp…	0		Twitter Web App	Gesine Heller	dh_a_heller	en	34		0	0	0	0
COP27	1591199851345321984	2022-11-11T22:43:02.000Z	It was a fleeting visit to the UN climate summit in Egypt, but it had its moments. https://t.co/Gju54RhxED	0		SocialFlow	CNET	CNET	en	0		0	0	0	0
COP27	1591199845435740167	2022-11-11T22:43:00.000Z	RT @SDG2AdvocacyHub: It's time to start eating more beans! 🫘 Join in tomorrow for the exciting @beansishow launch at #COP27! A new campaign…	0		Twitter for iPhone	Larry Bird	bluebird1222	en	4		0	0	0	0
COP27	1591199843581857795	2022-11-11T22:43:00.000Z	RT @mahmouedgamal44: Egypt's President al-Sisi meets the U.S. President Biden at #CoP27   Biden said that Egypt 🇪🇬 and 🇺🇸 have strong count…	0		Twitter for Android	foash	foash1689	en	81		0	0	0	0
COP27	1591199843003043850	2022-11-11T22:43:00.000Z	RT @BernieSpofforth: COP27 - Biden and the EU just gave Egypt £500 million to develop clean energy.  This is what bribery looks like… Egypt…	0		Twitter Web App	Z0mbieB0y1984	b0y478	en	478		0	0	0	0
